id_cliente,nombre,ciudad,fecha_alta,mascota,email
C1180,Sofía Romero,Berisso,2023-10-09,Ave,sofia.romero.1180@outlook.com
C1181,Malena López,Ensenada,2024-11-07,Ave,malena.lopez.1181@gmail.com
C1182,Nicolás Silva,Los Hornos,2025-09-20,Otro,nicolas.silva.1182@yahoo.com.ar
C1183,Lucía Silva,La Plata,2025-01-02,Perro,lucia.silva.1183@outlook.com
C1184,Joaquín Rodríguez,Los Hornos,2024-03-23,Gato,joaquin.rodriguez.1184@gmail.com
C1185,Martina López,Gonnet,2025-06-03,Gato,martina.lopez.1185@yahoo.com.ar
C1186,Joaquín Suárez,Los Hornos,2024-05-23,Perro,joaquin.suarez.1186@gmail.com
C1187,Martina Ruiz,City Bell,2025-07-11,Gato,martina.ruiz.1187@gmail.com
C1188,Bruno Silva,Ensenada,2024-05-25,Gato,bruno.silva.1188@gmail.com
C1189,Santiago Fernández,Los Hornos,2024-11-27,Otro,santiago.fernandez.1189@hotmail.com
C1190,Franco Pérez,Ringuelet,2024-08-28,Gato,franco.perez.1190@yahoo.com.ar
C1191,Julieta Suárez,La Plata,2024-03-24,Perro y gato,julieta.suarez.1191@yahoo.com.ar
C1192,Benjamín Suárez,La Plata,2023-06-03,Gato,benjamin.suarez.1192@outlook.com
C1193,Julieta Acosta,Los Hornos,2026-04-23,Ave,julieta.acosta.1193@gmail.com
C1194,Agustina Díaz,Tolosa,2023-05-09,Ave,agustina.diaz.1194@gmail.com
C1195,Franco Torres,Ensenada,2025-10-31,Otro,franco.torres.1195@yahoo.com.ar
C1196,Julieta Pérez,La Plata,2026-06-22,Perro,julieta.perez.1196@gmail.com
C1197,Bruno Silva,City Bell,2026-04-16,Otro,bruno.silva.1197@outlook.com
C1198,Tomás Díaz,Gonnet,2023-05-06,Perro y gato,tomas.diaz.1198@yahoo.com.ar
C1199,Benjamín Sánchez,Los Hornos,2025-08-24,Gato,benjamin.sanchez.1199@outlook.com
C1200,Franco Torres,La Plata,2023-04-28,Perro y gato,franco.torres.1200@yahoo.com.ar
C1201,Delfina Pérez,Berisso,2025-08-20,Perro,delfina.perez.1201@yahoo.com.ar
C1202,Malena González,La Plata,2026-07-05,Perro,malena.gonzalez.1202@gmail.com
C1203,Delfina Fernández,City Bell,2026-02-21,Perro,delfina.fernandez.1203@yahoo.com.ar
C1204,Agustina Álvarez,Los Hornos,2024-07-26,Otro,agustina.alvarez.1204@outlook.com
C1205,Camila Silva,City Bell,2026-01-01,Ave,camila.silva.1205@yahoo.com.ar
C1206,Santiago Silva,Ringuelet,2023-08-15,Ave,santiago.silva.1206@gmail.com
C1207,Joaquín Ruiz,Gonnet,2024-05-16,Perro,joaquin.ruiz.1207@outlook.com
C1208,Mateo Gómez,City Bell,2025-01-07,Gato,mateo.gomez.1208@yahoo.com.ar
C1209,Bautista Díaz,Los Hornos,2026-05-29,Perro,bautista.diaz.1209@outlook.com
C1210,Joaquín Gómez,City Bell,2024-05-01,Perro y gato,joaquin.gomez.1210@outlook.com
C1211,Franco Ruiz,Tolosa,2024-03-31,Perro,franco.ruiz.1211@outlook.com
C1212,Mateo Álvarez,Villa Elisa,2025-04-17,Perro,mateo.alvarez.1212@outlook.com
C1213,Bautista Silva,Los Hornos,2025-12-19,Gato,bautista.silva.1213@outlook.com
C1214,Joaquín Rossi,Gonnet,2026-04-03,Perro,joaquin.rossi.1214@hotmail.com
C1215,Bruno Suárez,Gonnet,2023-11-09,Ave,bruno.suarez.1215@hotmail.com
C1216,Martina Suárez,City Bell,2026-06-01,Gato,martina.suarez.1216@gmail.com
C1217,Sofía Gómez,City Bell,2025-12-13,Gato,sofia.gomez.1217@yahoo.com.ar
C1218,Lucía Martínez,,2024-11-05,Gato,lucia.martinez.1218@yahoo.com.ar
C1219,Delfina Sánchez,Tolosa,2024-10-02,Perro y gato,delfina.sanchez.1219@gmail.com
C1220,Joaquín Castro,La Plata,2026-03-25,Ave,joaquin.castro.1220@yahoo.com.ar
C1221,Bruno López,City Bell,2024-04-13,Gato,bruno.lopez.1221@outlook.com
C1222,Malena Álvarez,City Bell,2025-01-18,Otro,malena.alvarez.1222@outlook.com
C1223,Bautista Castro,City Bell,2025-04-30,Gato,bautista.castro.1223@hotmail.com
C1224,Benjamín Rodríguez,La Plata,2023-09-21,Otro,benjamin.rodriguez.1224@yahoo.com.ar
C1225,Candela Benítez,City Bell,2025-08-14,Perro,candela.benitez.1225@gmail.com
C1226,Franco Sánchez,Los Hornos,2024-09-25,Gato,franco.sanchez.1226@gmail.com
C1227,Camila Sánchez,City Bell,2024-02-20,Gato,camila.sanchez.1227@outlook.com
C1228,Malena Romero,Los Hornos,2024-01-01,Otro,malena.romero.1228@hotmail.com
C1229,Franco Martínez,Los Hornos,2024-03-19,Perro y gato,franco.martinez.1229@gmail.com
C1230,Lucía Pérez,City Bell,2026-05-23,Perro,lucia.perez.1230@outlook.com
C1231,Santiago Gómez,Los Hornos,2026-01-05,Otro,santiago.gomez.1231@hotmail.com
C1232,Mateo Castro,Los Hornos,2023-08-02,Perro,mateo.castro.1232@outlook.com
C1233,Facundo Acosta,Tolosa,2025-02-24,Ave,facundo.acosta.1233@yahoo.com.ar
C1234,Agustina Benítez,Los Hornos,2026-05-07,Ave,agustina.benitez.1234@hotmail.com
C1235,Benjamín Pérez,La Plata,2025-11-24,Perro y gato,benjamin.perez.1235@hotmail.com
C1236,Bruno Díaz,Berisso,2024-02-10,Perro y gato,bruno.diaz.1236@outlook.com
C1237,Malena López,Ringuelet,2023-04-05,Perro,malena.lopez.1237@hotmail.com
C1238,Tomás Sánchez,Los Hornos,2024-12-23,Gato,tomas.sanchez.1238@gmail.com
C1239,Facundo Martínez,Ensenada,2026-03-14,Ave,facundo.martinez.1239@hotmail.com
C1240,Camila Álvarez,Berisso,2026-01-27,Ave,camila.alvarez.1240@yahoo.com.ar
C1241,Agustina Herrera,La Plata,2025-09-18,Gato,agustina.herrera.1241@gmail.com
C1242,Nicolás Acosta,Villa Elisa,2026-05-25,Perro y gato,nicolas.acosta.1242@hotmail.com
C1243,Delfina González,La Plata,2025-12-02,Ave,delfina.gonzalez.1243@yahoo.com.ar
C1244,Sofía González,Los Hornos,2023-05-31,Ave,sofia.gonzalez.1244@outlook.com
C1245,Santiago Rossi,Ensenada,2026-03-16,Perro,santiago.rossi.1245@hotmail.com
C1246,Nicolás Silva,City Bell,2023-11-28,Gato,nicolas.silva.1246@yahoo.com.ar
C1247,Valentina Suárez,City Bell,2025-07-17,Perro,valentina.suarez.1247@gmail.com
C1248,Martina Suárez,City Bell,2023-02-16,Perro y gato,martina.suarez.1248@yahoo.com.ar
C1249,Malena Rossi,La Plata,2025-07-05,Perro,malena.rossi.1249@yahoo.com.ar
C1250,Delfina Gómez,La Plata,2023-08-17,Gato,delfina.gomez.1250@hotmail.com
C1251,Tomás Acosta,Ensenada,2023-02-08,Ave,tomas.acosta.1251@gmail.com
C1252,Julieta Romero,Ringuelet,2023-01-22,Ave,julieta.romero.1252@hotmail.com
C1253,Bruno Pérez,Villa Elisa,2026-07-20,Perro y gato,bruno.perez.1253@yahoo.com.ar
C1254,Santiago Álvarez,Berisso,2023-05-04,Ave,santiago.alvarez.1254@hotmail.com
C1255,Sofía Silva,La Plata,2026-07-09,Gato,sofia.silva.1255outlook.com
C1256,Nicolás López,Villa Elisa,2023-09-14,Gato,nicolas.lopez.1256@gmail.com
C1257,Joaquín Rodríguez,La Plata,2025-01-27,Perro y gato,joaquin.rodriguez.1257@yahoo.com.ar
C1258,Franco Herrera,La Plata,2024-12-12,Gato,franco.herrera.1258@outlook.com
C1259,Julieta González,City Bell,2024-06-04,Gato,julieta.gonzalez.1259@yahoo.com.ar
C1260,Franco Pérez,Tolosa,2025-03-12,Otro,franco.perez.1260@yahoo.com.ar
C1261,Agustina González,Villa Elisa,2025-04-29,Otro,agustina.gonzalez.1261@hotmail.com
C1262,Facundo Gómez,Tolosa,2025-12-01,Gato,facundo.gomez.1262@hotmail.com
C1263,Mateo Martínez,Gonnet,2023-03-04,Perro y gato,mateo.martinez.1263@yahoo.com.ar
C1264,Bautista Acosta,Berisso,2023-08-20,Gato,bautista.acosta.1264@outlook.com
C1265,Tomás Álvarez,Villa Elisa,2023-11-07,Gato,tomas.alvarez.1265@yahoo.com.ar
C1266,Agustina Castro,Los Hornos,2025-11-02,Gato,agustina.castro.1266@hotmail.com
C1267,Martina Silva,Villa Elisa,2024-12-19,Perro y gato,martina.silva.1267@yahoo.com.ar
C1268,Nicolás Rossi,Ensenada,2024-10-27,Ave,nicolas.rossi.1268@hotmail.com
C1269,Lucía Rodríguez,Los Hornos,2025-05-03,Otro,lucia.rodriguez.1269@yahoo.com.ar
C1270,Bruno Herrera,La Plata,2026-04-18,Perro,bruno.herrera.1270@yahoo.com.ar
C1271,Candela Ruiz,Gonnet,2024-04-30,Otro,candela.ruiz.1271@hotmail.com
C1272,Candela Silva,Los Hornos,2023-09-02,Perro,candela.silva.1272@yahoo.com.ar
C1273,Joaquín González,La Plata,2024-05-04,Perro y gato,joaquin.gonzalez.1273@yahoo.com.ar
C1274,Martina Rossi,Los Hornos,2023-12-07,Ave,martina.rossi.1274@outlook.com
C1275,Bautista Romero,Los Hornos,2024-09-10,Gato,bautista.romero.1275@yahoo.com.ar
C1276,Joaquín Rossi,Villa Elisa,2023-01-07,Perro y gato,joaquin.rossi.1276@gmail.com
C1277,Santiago Rossi,Los Hornos,2023-02-25,Ave,santiago.rossi.1277@hotmail.com
C1278,Agustina Álvarez,City Bell,2023-09-02,Gato,agustina.alvarez.1278@yahoo.com.ar
C1279,Agustina López,City Bell,2025-06-23,Gato,agustina.lopez.1279@hotmail.com
C1280,Bruno Rodríguez,Los Hornos,2025-05-09,Gato,bruno.rodriguez.1280@gmail.com
C1281,Franco Ruiz,Los Hornos,2026-05-28,Perro y gato,franco.ruiz.1281@yahoo.com.ar
C1282,Nicolás Herrera,Gonnet,2024-09-17,Perro,nicolas.herrera.1282@gmail.com
C1283,Joaquín Herrera,,2025-03-16,Perro y gato,joaquin.herrera.1283@yahoo.com.ar
C1284,Santiago Martínez,Gonnet,2024-08-08,Ave,santiago.martinez.1284@outlook.com
C1285,Julieta Rossi,Ringuelet,2026-05-26,Gato,julieta.rossi.1285@gmail.com
C1286,Delfina Martínez,City Bell,2024-07-06,Perro,delfina.martinez.1286@hotmail.com
C1287,Lucía Romero,Los Hornos,2024-03-24,Otro,lucia.romero.1287@yahoo.com.ar
C1288,Martina Sánchez,City Bell,2026-06-07,Gato,martina.sanchez.1288@hotmail.com
C1289,Benjamín Herrera,Berisso,2024-02-10,Ave,benjamin.herrera.1289@yahoo.com.ar
C1290,Sofía Pérez,La Plata,2023-06-27,Gato,sofia.perez.1290@outlook.com
C1291,Malena Rodríguez,City Bell,2025-12-13,Gato,malena.rodriguez.1291@outlook.com
C1292,Santiago Ruiz,Ringuelet,2024-04-21,Perro,santiago.ruiz.1292@outlook.com
C1293,Santiago Gómez,City Bell,2023-02-11,Gato,santiago.gomez.1293@gmail.com
C1294,Sofía Sánchez,Los Hornos,2025-03-02,Perro y gato,sofia.sanchez.1294@hotmail.com
C1295,Bautista Ruiz,Los Hornos,2024-04-13,Otro,bautista.ruiz.1295@hotmail.com
C1296,Facundo Romero,Los Hornos,2025-11-19,Perro y gato,facundo.romero.1296@yahoo.com.ar
C1297,Santiago Suárez,City Bell,2024-05-13,Gato,santiago.suarez.1297@hotmail.com
C1298,Tomás Rossi,Ringuelet,2023-07-16,Ave,tomas.rossi.1298@hotmail.com
C1299,Malena Benítez,Villa Elisa,2024-05-27,Ave,malena.benitez.1299@gmail.com
C1300,Candela Rossi,City Bell,2024-10-15,Perro,candela.rossi.1300@outlook.com
C1301,Malena Ruiz,City Bell,2023-12-28,Perro,malena.ruiz.1301@gmail.com
C1302,Agustina Martínez,Villa Elisa,2023-03-01,Otro,agustina.martinez.1302@hotmail.com
C1303,Candela Ruiz,Los Hornos,2025-08-02,Gato,candela.ruiz.1303@gmail.com
C1304,Facundo Torres,La Plata,2024-06-01,Gato,facundo.torres.1304@gmail.com
C1305,Delfina González,Los Hornos,2025-07-02,Perro y gato,delfina.gonzalez.1305@yahoo.com.ar
C1306,Delfina Silva,Ensenada,2024-11-04,Perro y gato,delfina.silva.1306@outlook.com
C1307,Bautista Torres,La Plata,2024-02-29,Ave,bautista.torres.1307@gmail.com
C1308,Tomás González,Berisso,2025-06-09,Perro,tomas.gonzalez.1308@yahoo.com.ar
C1309,Tomás Rossi,Los Hornos,2023-12-20,Ave,tomas.rossi.1309@hotmail.com
C1310,Julieta Castro,Ensenada,2023-11-04,Perro,julieta.castro.1310@yahoo.com.ar
C1311,Camila López,Los Hornos,2023-10-11,Gato,camila.lopez.1311@yahoo.com.ar
C1312,Joaquín Silva,Los Hornos,2023-12-19,Perro y gato,joaquin.silva.1312@hotmail.com
C1313,Valentina López,Ensenada,2025-03-11,Ave,valentina.lopez.1313@gmail.com
C1314,Santiago Gómez,City Bell,2025-08-08,Perro y gato,santiago.gomez.1314@hotmail.com
C1315,Nicolás Silva,La Plata,2025-01-13,Ave,nicolas.silva.1315@outlook.com
C1316,Bruno Silva,La Plata,2024-04-09,Gato,bruno.silva.1316@gmail.com
C1317,Nicolás Díaz,Villa Elisa,2026-03-22,Perro,nicolas.diaz.1317@gmail.com
C1318,Santiago Torres,Ensenada,2024-05-02,Perro y gato,santiago.torres.1318@hotmail.com
C1319,Malena Suárez,City Bell,2023-09-27,Ave,malena.suarez.1319@outlook.com
C1320,Candela Torres,Los Hornos,2025-07-27,Gato,candela.torres.1320@hotmail.com
C1321,Franco Romero,City Bell,2024-11-13,Otro,franco.romero.1321@gmail.com
C1322,Santiago Fernández,Los Hornos,2023-09-12,Perro,santiago.fernandez.1322@gmail.com
C1323,Camila Pérez,Los Hornos,2023-03-18,Gato,camila.perez.1323@outlook.com
C1324,Franco López,La Plata,2023-05-18,Perro,franco.lopez.1324@hotmail.com
C1325,Valentina Rodríguez,Los Hornos,2023-10-02,Gato,valentina.rodriguez.1325@gmail.com
C1326,Joaquín Herrera,City Bell,2025-02-23,Otro,joaquin.herrera.1326@hotmail.com
C1327,Tomás González,Tolosa,2024-07-10,Gato,tomas.gonzalez.1327@outlook.com
C1328,Valentina Herrera,Los Hornos,2023-04-18,Perro,valentina.herrera.1328@outlook.com
C1329,Bautista Ruiz,Los Hornos,2023-01-09,Ave,bautista.ruiz.1329@yahoo.com.ar
C1330,Valentina Acosta,La Plata,2025-03-04,Otro,valentina.acosta.1330@yahoo.com.ar
C1331,Delfina Silva,La Plata,2023-04-27,Perro y gato,delfina.silva.1331@hotmail.com
C1332,Agustina Ruiz,City Bell,2024-09-03,Perro,agustina.ruiz.1332@outlook.com
C1333,Bruno Castro,Ringuelet,2023-01-13,Gato,bruno.castro.1333@outlook.com
C1334,Valentina Ruiz,Villa Elisa,2024-07-07,Perro y gato,valentina.ruiz.1334@gmail.com
C1335,Malena Díaz,Los Hornos,2024-12-06,Gato,malena.diaz.1335@gmail.com
C1336,Mateo Fernández,Villa Elisa,2023-06-30,Otro,mateo.fernandez.1336@hotmail.com
C1337,Lucía López,La Plata,2024-12-28,Perro y gato,lucia.lopez.1337@gmail.com
C1338,Sofía Rodríguez,City Bell,2025-06-25,Ave,sofia.rodriguez.1338@outlook.com
C1339,Lucía Herrera,La Plata,2023-10-25,Perro y gato,lucia.herrera.1339@hotmail.com
C1340,Bautista Álvarez,La Plata,2025-07-19,Perro y gato,bautista.alvarez.1340@hotmail.com
C1341,Mateo Torres,Tolosa,,Gato,mateo.torres.1341@hotmail.com
C1342,Santiago Rossi,Ensenada,2026-05-15,Gato,santiago.rossi.1342@gmail.com
C1343,Candela Ruiz,La Plata,2023-01-18,Perro,candela.ruiz.1343@hotmail.com
C1344,Bruno Silva,Los Hornos,2026-06-02,Gato,bruno.silva.1344@yahoo.com.ar
C1345,Tomás Sánchez,,2025-02-25,Gato,tomas.sanchez.1345@outlook.com
C1346,Bautista Martínez,Gonnet,2024-12-21,Gato,bautista.martinez.1346@gmail.com
C1347,Sofía Fernández,La Plata,2026-04-03,Perro y gato,sofia.fernandez.1347@yahoo.com.ar
C1348,Bautista Torres,La Plata,2024-03-05,Otro,bautista.torres.1348@gmail.com
C1349,Malena Acosta,La Plata,2023-03-01,Perro,malena.acosta.1349@hotmail.com
C1350,Mateo Ruiz,La Plata,2024-05-12,Perro,mateo.ruiz.1350@yahoo.com.ar
C1351,Martina Suárez,City Bell,2025-08-12,Ave,martina.suarez.1351@gmail.com
C1352,Franco Silva,Ensenada,2025-08-10,Otro,franco.silva.1352@yahoo.com.ar
C1353,Malena Herrera,City Bell,2025-11-29,Perro,malena.herrera.1353@hotmail.com
C1354,Malena Ruiz,Los Hornos,2023-04-01,Perro y gato,malena.ruiz.1354@yahoo.com.ar
C1355,Valentina Rossi,Los Hornos,2024-01-18,Gato,valentina.rossi.1355@hotmail.com
C1356,Delfina Gómez,La Plata,2023-11-27,Perro y gato,delfina.gomez.1356@yahoo.com.ar
C1357,Bautista Suárez,Los Hornos,2023-11-01,Perro,bautista.suarez.1357@outlook.com
C1358,Delfina Benítez,Los Hornos,2025-11-06,Gato,delfina.benitez.1358@gmail.com
C1359,Julieta Gómez,Berisso,2026-05-31,Ave,julieta.gomez.1359@gmail.com
C1360,Bautista Suárez,Los Hornos,2025-06-16,Perro,bautista.suarez.1360@outlook.com
C1361,Santiago López,La Plata,2025-08-25,Ave,santiago.lopez.1361@outlook.com
C1362,Bruno Suárez,Los Hornos,2024-07-04,Perro,bruno.suarez.1362@yahoo.com.ar
C1363,Lucía López,La Plata,2024-12-31,Perro,lucia.lopez.1363@yahoo.com.ar
C1364,Tomás López,Los Hornos,2024-08-31,Perro y gato,tomas.lopez.1364@gmail.com
C1365,Facundo Suárez,La Plata,2024-05-29,Otro,facundo.suarez.1365@yahoo.com.ar
C1366,Bautista Sánchez,Ensenada,2023-03-10,Perro,bautista.sanchez.1366@outlook.com
C1367,Camila Pérez,La Plata,2025-03-04,Perro y gato,camila.perez.1367@outlook.com
C1368,Agustina González,City Bell,2023-03-30,Perro,agustina.gonzalez.1368@hotmail.com
C1369,Mateo Acosta,Villa Elisa,2024-08-18,Gato,mateo.acosta.1369@hotmail.com
C1370,Benjamín Rodríguez,City Bell,2025-05-06,Perro,benjamin.rodriguez.1370@hotmail.com
C1371,Joaquín Castro,City Bell,2026-05-19,Gato,joaquin.castro.1371@hotmail.com
C1372,Malena Ruiz,Gonnet,2026-07-05,Gato,malena.ruiz.1372@gmail.com
C1373,Agustina López,La Plata,2025-11-07,Gato,agustina.lopez.1373@yahoo.com.ar
C1374,Agustina Pérez,City Bell,2023-08-31,Gato,agustina.perez.1374@yahoo.com.ar
C1375,Facundo Herrera,La Plata,2024-01-03,Gato,facundo.herrera.1375@yahoo.com.ar
C1376,Malena Rodríguez,Los Hornos,2025-01-20,Otro,malena.rodriguez.1376@outlook.com
C1377,Facundo Castro,Los Hornos,2025-01-18,Ave,facundo.castro.1377@yahoo.com.ar
C1378,Sofía Silva,Ringuelet,2025-07-18,Gato,sofia.silva.1378@outlook.com
C1379,Lucía Rossi,Los Hornos,2025-01-04,Ave,lucia.rossi.1379@yahoo.com.ar
C1380,Julieta Gómez,La Plata,2024-03-18,Perro,julieta.gomez.1380@gmail.com
C1381,Candela Benítez,La Plata,2025-11-27,Gato,candela.benitez.1381@hotmail.com
C1382,Valentina Herrera,Los Hornos,2023-12-21,Gato,valentina.herrera.1382@gmail.com
C1383,Candela Rossi,Los Hornos,2023-02-25,Perro y gato,candela.rossi.1383@hotmail.com
C1384,Candela López,City Bell,2025-07-27,Gato,candela.lopez.1384@yahoo.com.ar
C1385,Candela Díaz,La Plata,2023-04-19,Otro,candela.diaz.1385@yahoo.com.ar
C1386,Mateo Gómez,City Bell,2026-05-17,Otro,mateo.gomez.1386@outlook.com
C1387,Tomás Ruiz,La Plata,2023-01-21,Perro y gato,tomas.ruiz.1387@outlook.com
C1388,Mateo Díaz,Villa Elisa,2023-12-15,Gato,mateo.diaz.1388@hotmail.com
C1389,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
C1390,Santiago Suárez,Los Hornos,2025-11-20,Otro,santiago.suarez.1390@yahoo.com.ar
C1391,Bruno Díaz,La Plata,2025-02-25,Gato,bruno.diaz.1391@gmail.com
C1392,Malena López,City Bell,2025-03-24,Perro y gato,malena.lopez.1392@gmail.com
C1393,Mateo Gómez,Ensenada,2023-04-29,Otro,mateo.gomez.1393@hotmail.com
C1394,Benjamín Acosta,Los Hornos,2026-04-12,Perro,benjamin.acosta.1394@hotmail.com
C1395,Valentina Romero,City Bell,2024-12-01,Perro y gato,valentina.romero.1395@gmail.com
C1396,Valentina López,Los Hornos,2025-10-24,Perro y gato,valentina.lopez.1396@outlook.com
C1397,Sofía Torres,La Plata,2023-05-24,Perro,sofia.torres.1397@gmail.com
C1398,Joaquín Álvarez,City Bell,2023-10-12,Ave,joaquin.alvarez.1398@hotmail.com
C1399,Tomás Silva,City Bell,2024-10-14,Perro,tomas.silva.1399@hotmail.com
C1400,Benjamín Sánchez,City Bell,2025-04-20,Gato,benjamin.sanchez.1400@outlook.com
C1401,Mateo Castro,Villa Elisa,2023-12-10,Perro,
C1402,Bautista Ruiz,City Bell,2024-03-31,Perro,bautista.ruiz.1402@hotmail.com
C1403,Candela Martínez,Villa Elisa,2024-02-01,Perro,candela.martinez.1403@gmail.com
C1404,Malena López,La Plata,2024-12-08,Perro,malena.lopez.1404@gmail.com
C1405,Bautista Torres,Los Hornos,2025-04-17,Perro,bautista.torres.1405@yahoo.com.ar
C1406,Santiago González,Tolosa,2025-05-12,Gato,santiago.gonzalez.1406@yahoo.com.ar
C1407,Valentina Torres,Los Hornos,2023-11-25,Gato,valentina.torres.1407@outlook.com
C1408,Tomás Gómez,Los Hornos,2023-12-20,Perro,tomas.gomez.1408@yahoo.com.ar
C1409,Facundo Romero,Los Hornos,2023-08-15,Ave,facundo.romero.1409@outlook.com
C1410,Camila Díaz,Ringuelet,2024-11-15,Otro,camila.diaz.1410@outlook.com
C1411,Lucía Castro,Ringuelet,2026-03-01,Perro,lucia.castro.1411@gmail.com
C1412,Lucía Romero,City Bell,2024-01-29,Perro,lucia.romero.1412@hotmail.com
C1413,Delfina Martínez,Gonnet,2024-03-12,Perro,delfina.martinez.1413@yahoo.com.ar
C1414,Bruno Fernández,Ensenada,2026-04-29,Otro,bruno.fernandez.1414@outlook.com
C1415,Franco Fernández,Los Hornos,2025-11-25,Perro,franco.fernandez.1415@hotmail.com
C1416,Camila Sánchez,La Plata,2023-03-07,Perro y gato,camila.sanchez.1416@outlook.com
C1417,Julieta Rodríguez,City Bell,2023-03-22,Perro,julieta.rodriguez.1417@yahoo.com.ar
C1418,Agustina Benítez,La Plata,2025-09-20,Otro,agustina.benitez.1418@gmail.com
C1419,Bautista Álvarez,Los Hornos,2023-03-14,Ave,bautista.alvarez.1419@hotmail.com
C1420,Joaquín Díaz,Villa Elisa,2023-05-09,Perro,joaquin.diaz.1420@hotmail.com
C1421,Benjamín González,Los Hornos,2025-04-01,Perro,benjamin.gonzalez.1421@outlook.com
C1422,Camila Castro,La Plata,2024-05-18,Ave,camila.castro.1422@yahoo.com.ar
C1423,Bruno Herrera,Villa Elisa,2026-02-23,Gato,bruno.herrera.1423@yahoo.com.ar
C1424,Joaquín Sánchez,Los Hornos,2023-07-19,Perro y gato,joaquin.sanchez.1424@outlook.com
C1425,Benjamín Castro,City Bell,2024-02-20,Otro,benjamin.castro.1425@outlook.com
C1426,Benjamín Martínez,Berisso,2023-03-12,Perro,benjamin.martinez.1426@gmail.com
C1427,Lucía López,City Bell,2026-01-23,Otro,lucia.lopez.1427@hotmail.com
C1428,Sofía Pérez,City Bell,2026-04-02,Otro,sofia.perez.1428@gmail.com
C1429,Bautista Rodríguez,La Plata,2024-11-18,Perro,bautista.rodriguez.1429@yahoo.com.ar
C1430,Bruno Herrera,,2026-02-27,Otro,bruno.herrera.1430@outlook.com
C1431,Malena Rodríguez,La Plata,2023-01-15,Gato,malena.rodriguez.1431@hotmail.com
C1432,Delfina Ruiz,City Bell,2025-07-31,Ave,delfina.ruiz.1432hotmail.com
C1433,Martina Rodríguez,Ringuelet,2025-11-05,Ave,martina.rodriguez.1433@gmail.com
C1434,Martina López,Villa Elisa,2024-03-06,Perro,martina.lopez.1434@outlook.com
C1435,Benjamín Suárez,City Bell,2025-02-24,Otro,benjamin.suarez.1435@yahoo.com.ar
C1436,Camila González,Ringuelet,2024-06-28,Ave,camila.gonzalez.1436@outlook.com
C1437,Sofía Álvarez,City Bell,2023-04-13,Perro y gato,sofia.alvarez.1437@hotmail.com
C1438,Nicolás Álvarez,Los Hornos,2025-10-17,Gato,nicolas.alvarez.1438@hotmail.com
C1439,Martina Acosta,City Bell,2025-03-06,Gato,martina.acosta.1439@hotmail.com
C1440,Camila Castro,Gonnet,2024-02-29,Otro,camila.castro.1440@yahoo.com.ar
C1441,Candela González,Gonnet,2024-09-07,Perro y gato,candela.gonzalez.1441@gmail.com
C1442,Malena Castro,City Bell,2024-02-01,Otro,malena.castro.1442@yahoo.com.ar
C1443,Santiago Martínez,La Plata,2023-06-28,Gato,santiago.martinez.1443@gmail.com
C1444,Julieta Sánchez,City Bell,2024-03-20,Gato,julieta.sanchez.1444@yahoo.com.ar
C1445,Tomás Silva,Los Hornos,2023-05-19,Ave,tomas.silva.1445@hotmail.com
C1446,Agustina Fernández,Los Hornos,2024-03-26,Perro,agustina.fernandez.1446@yahoo.com.ar
C1447,Martina Pérez,La Plata,2024-07-30,Ave,martina.perez.1447@outlook.com
C1448,Malena Martínez,Ensenada,2023-07-17,Perro,malena.martinez.1448@outlook.com
C1449,Delfina Acosta,Los Hornos,2024-01-04,Perro,delfina.acosta.1449@outlook.com
C1450,Facundo Herrera,Ensenada,2026-01-18,Gato,facundo.herrera.1450@yahoo.com.ar
C1451,Martina Rodríguez,City Bell,2024-10-30,Perro,martina.rodriguez.1451@outlook.com
C1452,Candela Fernández,Villa Elisa,2023-10-21,Perro y gato,candela.fernandez.1452@hotmail.com
C1453,Delfina Silva,Berisso,2026-04-01,Gato,delfina.silva.1453@hotmail.com
C1454,Valentina Acosta,Los Hornos,2024-10-29,Gato,valentina.acosta.1454@yahoo.com.ar
C1455,Bruno Pérez,Los Hornos,2025-06-27,Otro,bruno.perez.1455@yahoo.com.ar
C1456,Sofía López,Ringuelet,2023-01-12,Gato,sofia.lopez.1456@yahoo.com.ar
C1457,Delfina Silva,Ringuelet,2024-11-09,Gato,delfina.silva.1457@yahoo.com.ar
C1458,Julieta Benítez,Villa Elisa,2024-11-20,Perro,julieta.benitez.1458@hotmail.com
C1459,Joaquín Torres,Los Hornos,2026-06-08,Perro,joaquin.torres.1459@outlook.com
C1460,Nicolás Benítez,Los Hornos,2025-11-12,Perro,nicolas.benitez.1460@gmail.com
C1461,Malena Castro,City Bell,2026-02-23,Gato,malena.castro.1461@gmail.com
C1462,Sofía Pérez,Gonnet,2026-03-31,Otro,sofia.perez.1462@yahoo.com.ar
C1463,Joaquín Acosta,Los Hornos,2025-12-03,Gato,joaquin.acosta.1463@gmail.com
C1464,Sofía Rossi,Gonnet,2025-10-12,Ave,sofia.rossi.1464@gmail.com
C1465,Benjamín Romero,Ensenada,2024-11-13,Gato,benjamin.romero.1465@outlook.com
C1466,Joaquín Díaz,La Plata,2024-12-16,Ave,joaquin.diaz.1466@yahoo.com.ar
C1467,Agustina Rodríguez,Berisso,2023-01-19,Gato,agustina.rodriguez.1467@hotmail.com
C1468,Camila Martínez,City Bell,2023-03-03,Otro,camila.martinez.1468@yahoo.com.ar
