id_linea_venta,id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago,fecha_original,fecha_invalida,fecha_fuera_rango,error_cantidad,cantidad_atipica,error_precio,error_descuento,requiere_revision,motivo_revision,producto_existe,cliente_informado,cliente_existe,estado_cliente,id_cliente_modelo,producto,categoria,subcategoria,marca,costo,precio_lista,proveedor,nombre,ciudad,fecha_alta,mascota,email
LV000079,V000033,2025-07-19,,P0003,1,23910,0.0,Ecommerce,Online,Débito,19/07/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Cliente invitado,,,,
LV000080,V000033,2025-07-19,,P0129,1,5230,0.05,Ecommerce,Online,Débito,19/07/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Purina Shampoo General 4 kg,Higiene,General,Purina,3900.0,5300.0,Mundo Mascota,Cliente invitado,,,,
LV000081,V000034,2026-03-27,,P0008,1,47260,0.0,Ecommerce,Online,Débito,27/03/2026,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Piel sensible Gato 10 kg,Alimentos,Gato,Excellent,31000.0,46000.0,Distribuidora Patitas,Cliente invitado,,,,
LV000082,V000034,2026-03-27,,P0062,1,28920,0.0,Ecommerce,Online,Débito,27/03/2026,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,18500.0,28400.0,NutriPet Sur,Cliente invitado,,,,
LV000083,V000034,2026-03-27,,P0053,2,18130,0.05,Ecommerce,Online,Mercado Pago,27/03/2026,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,9900.0,17800.0,EcoPet Distribuciones,Cliente invitado,,,,
LV000084,V000034,2026-03-27,,P0007,1,18530,0.0,Ecommerce,Online,Crédito,27/03/2026,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella,Cliente invitado,,,,
LV000085,V000035,2026-02-15,C0545,P0005,1,21070,0.0,City Bell,Local,Transferencia,15/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0545,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Agustina González,City Bell,2023-09-08,Perro,agustina.gonzalez.545@outlook.com
LV000086,V000035,2026-02-15,C0545,P0100,4,6390,0.0,City Bell,Local,Débito,15/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0545,Catit Galletas Gato 500 g,Snacks,Gato,Catit,3600.0,6400.0,Veterinaria Central,Agustina González,City Bell,2023-09-08,Perro,agustina.gonzalez.545@outlook.com
LV000087,V000035,2026-02-15,C0545,P0013,1,56530,0.0,City Bell,Local,Crédito,15/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0545,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,,56400.0,EcoPet Distribuciones,Agustina González,City Bell,2023-09-08,Perro,agustina.gonzalez.545@outlook.com
LV000088,V000035,2026-02-15,C0545,P0060,1,59870,0.0,City Bell,Local,Crédito,15/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0545,Catit Premium Gato 1 kg,Alimentos,Gato,Catit,33500.0,58000.0,Veterinaria Central,Agustina González,City Bell,2023-09-08,Perro,agustina.gonzalez.545@outlook.com
LV000089,V000036,2026-04-20,C1389,P0072,1,6480,0.05,City Bell,Local,QR,20/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,"König Premium Gato 7,5 kg",Alimentos,Gato,König,3600.0,6100.0,Distribuidora Patitas,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000090,V000036,2026-04-20,C1389,P0075,1,42040,0.0,City Bell,Local,QR,20/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,29900.0,42600.0,Mayorista Animalia,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000091,V000036,2026-04-20,C1389,P0167,1,58220,0.0,City Bell,Local,Débito,20/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,Royal Canin Juguete Gato M,Accesorios,Gato,Royal Canin,58495.0,56700.0,Accesorios Huella,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000092,V000036,2026-04-20,C1389,P0011,1,32980,0.0,City Bell,Local,QR,20/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,24100.0,33800.0,Mayorista Animalia,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000093,V000037,2025-09-19,C1607,P0051,2,23970,0.05,Los Hornos,Local,Efectivo,19/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1607,Pedigree Premium Perro 3 kg,Alimentos,Perro,Pedigree,15500.0,23600.0,Mayorista Animalia,Tomás Castro,City Bell,2025-09-21,Otro,tomas.castro.1607@yahoo.com.ar
LV000094,V000037,2025-09-19,C1607,P0049,1,63180,0.0,Los Hornos,Local,Efectivo,19/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1607,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,45700.0,63900.0,Mundo Mascota,Tomás Castro,City Bell,2025-09-21,Otro,tomas.castro.1607@yahoo.com.ar
LV000095,V000037,2025-09-19,C1607,P0009,2,9610,0.05,Los Hornos,Local,QR,19/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1607,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,6600.0,9100.0,Mundo Mascota,Tomás Castro,City Bell,2025-09-21,Otro,tomas.castro.1607@yahoo.com.ar
LV000096,V000037,2025-09-19,C1607,P0023,2,56390,0.1,Los Hornos,Local,Efectivo,19/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1607,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,54578.0,53400.0,Accesorios Huella,Tomás Castro,City Bell,2025-09-21,Otro,tomas.castro.1607@yahoo.com.ar
LV000097,V000038,2025-03-01,C0116,P0002,2,7720,0.0,Ecommerce,Online,Transferencia,01/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0116,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,4500.0,7400.0,Pet Supply BA,Malena Benítez,La Plata,2026-04-11,Gato,malena.benitez.116@yahoo.com.ar
LV000098,V000038,2025-03-01,C0116,P0034,1,52290,0.05,Ecommerce,Online,Transferencia,01/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0116,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,32000.0,49600.0,Pet Supply BA,Malena Benítez,La Plata,2026-04-11,Gato,malena.benitez.116@yahoo.com.ar
LV000099,V000038,2025-03-01,C0116,P0158,1,73330,0.0,Ecommerce,Online,Crédito,01/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0116,Whiskas Correa Gato L,Accesorios,Gato,Whiskas,49900.0,73000.0,NutriPet Sur,Malena Benítez,La Plata,2026-04-11,Gato,malena.benitez.116@yahoo.com.ar
LV000100,V000038,2025-03-01,C0116,P0105,1,3210,0.1,Ecommerce,Online,Transferencia,01/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0116,Catit Tiras Perro 150 g,Snacks,Perro,Catit,2500.0,3300.0,Mundo Mascota,Malena Benítez,La Plata,2026-04-11,Gato,malena.benitez.116@yahoo.com.ar
LV000101,V000039,2026-05-12,C1026,P0001,3,23680,0.0,City Bell,Local,Efectivo,12/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1026,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Facundo Torres,Villa Elisa,2024-02-17,Gato,facundo.torres.1026@yahoo.com.ar
LV000102,V000039,2026-05-12,C1026,P0010,1,4310,0.0,City Bell,Local,QR,12/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1026,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,3100.0,4600.0,Pet Supply BA,Facundo Torres,Villa Elisa,2024-02-17,Gato,facundo.torres.1026@yahoo.com.ar
LV000103,V000040,2025-01-28,C1614,P0131,1,13570,0.0,Centro,Local,Débito,28/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1614,Eukanuba Arena sanitaria Gato 500 ml,Higiene,Gato,Eukanuba,8200.0,12700.0,Mayorista Animalia,Mateo Pérez,Los Hornos,2025-09-19,Gato,mateo.perez.1614@hotmail.com
LV000104,V000040,2025-01-28,C1614,P0026,1,12570,0.0,Centro,Local,Crédito,28/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1614,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,8000.0,13400.0,Pet Supply BA,Mateo Pérez,Los Hornos,2025-09-19,Gato,mateo.perez.1614@hotmail.com
LV000105,V000040,2025-01-28,C1614,P0001,1,25530,0.1,Centro,Local,Efectivo,28/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1614,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Mateo Pérez,Los Hornos,2025-09-19,Gato,mateo.perez.1614@hotmail.com
LV000106,V000041,2025-10-14,C1054,P0046,1,40330,0.0,City Bell,Local,Efectivo,14/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1054,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,29500.0,39500.0,NutriPet Sur,Camila Acosta,La Plata,2025-03-20,Perro y gato,camila.acosta.1054@gmail.com
LV000107,V000041,2025-10-14,C1054,P0195,1,27730,0.0,City Bell,Local,Efectivo,14/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1054,Vitalcan Antipulgas Gato Pequeño,Salud,Gato,Vitalcan,21700.0,29100.0,Mayorista Animalia,Camila Acosta,La Plata,2025-03-20,Perro y gato,camila.acosta.1054@gmail.com
LV000108,V000041,2025-10-14,C1054,P0066,1,65410,0.15,City Bell,Local,QR,14/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1054,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,50100.0,67600.0,Pet Supply BA,Camila Acosta,La Plata,2025-03-20,Perro y gato,camila.acosta.1054@gmail.com
LV000109,V000041,2025-10-14,C1054,P0025,1,33590,0.0,City Bell,Local,QR,14/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1054,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21600.0,32700.0,Mundo Mascota,Camila Acosta,La Plata,2025-03-20,Perro y gato,camila.acosta.1054@gmail.com
LV000110,V000042,2025-05-18,,P0044,2,17840,0.0,Ecommerce,Online,Transferencia,18/05/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,14400.0,18600.0,Veterinaria Central,Cliente invitado,,,,
LV000111,V000042,2025-05-18,,P0023,1,53980,0.0,Ecommerce,Online,Transferencia,18/05/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,54578.0,53400.0,Accesorios Huella,Cliente invitado,,,,
LV000112,V000042,2025-05-18,,P0197,1,7350,0.1,Ecommerce,Online,Débito,18/05/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Royal Canin Pipeta Gato Grande,Salud,Gato,Royal Canin,5600.0,7300.0,EcoPet Distribuciones,Cliente invitado,,,,
LV000113,V000042,2025-05-18,,P0149,1,64830,0.0,Ecommerce,Online,Mercado Pago,18/05/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Osspret Juguete Gato XL,Accesorios,Gato,Osspret,38400.0,64200.0,EcoPet Distribuciones,Cliente invitado,,,,
LV000114,V000043,2026-02-14,C9113,P0093,1,12210,0.0,Los Hornos,Local,Transferencia,14/02/2026,False,False,False,False,False,False,False,,True,True,False,No encontrado,C_NO_ENCONTRADO,Excellent Tiras Perro 150 g,Snacks,Perro,Excellent,7100.0,12100.0,EcoPet Distribuciones,Cliente no encontrado,,,,
LV000115,V000043,2026-02-14,C1106,P0001,1,24780,0.0,Los Hornos,Local,Crédito,14/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1106,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Mateo López,La Plata,2026-02-23,Gato,mateo.lopez.1106@outlook.com
LV000116,V000043,2026-02-14,C1106,P0088,3,10770,0.0,Los Hornos,Local,Efectivo,14/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1106,Excellent Galletas Gato 500 g,Snacks,Gato,Excellent,6600.0,10800.0,Distribuidora Patitas,Mateo López,La Plata,2026-02-23,Gato,mateo.lopez.1106@outlook.com
LV000117,V000043,2026-02-14,C1106,P0016,1,71360,0.05,Los Hornos,Local,Transferencia,14/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1106,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,52700.0,67800.0,Distribuidora Patitas,Mateo López,La Plata,2026-02-23,Gato,mateo.lopez.1106@outlook.com
LV000118,V000044,2026-05-08,C1133,P0071,3,8490,0.0,City Bell,Local,QR,08/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1133,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,6200.0,8100.0,Accesorios Huella,Sofía Rossi,Gonnet,2026-05-23,Ave,sofia.rossi.1133@yahoo.com.ar
LV000119,V000044,2026-05-08,C1133,P0146,3,34510,0.0,City Bell,Local,Transferencia,08/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1133,Nutribon Correa Gato S,Accesorios,Gato,Nutribon,24800.0,36800.0,Pet Supply BA,Sofía Rossi,Gonnet,2026-05-23,Ave,sofia.rossi.1133@yahoo.com.ar
LV000120,V000044,2026-05-08,C1133,P0118,1,11450,0.1,City Bell,Local,Transferencia,08/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1133,Dogit Cepillo dental Perro 2 kg,Higiene,Perro,Dogit,8400.0,11300.0,NutriPet Sur,Sofía Rossi,Gonnet,2026-05-23,Ave,sofia.rossi.1133@yahoo.com.ar
LV000121,V000045,2025-07-18,C1639,P0197,1,7570,0.0,Centro,Local,Transferencia,18/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1639,Royal Canin Pipeta Gato Grande,Salud,Gato,Royal Canin,5600.0,7300.0,EcoPet Distribuciones,Mateo López,La Plata,2023-11-07,Otro,mateo.lopez.1639@gmail.com
LV000122,V000046,2025-09-24,C1277,P0034,1,51770,0.0,Centro,Local,Efectivo,24/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1277,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,32000.0,49600.0,Pet Supply BA,Santiago Rossi,Los Hornos,2023-02-25,Ave,santiago.rossi.1277@hotmail.com
LV000123,V000047,2026-03-24,C0265,P0001,2,23560,0.05,Centro,Local,QR,24/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0265,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Nicolás González,La Plata,2025-10-17,Perro,nicolas.gonzalez.265@outlook.com
LV000124,V000047,2026-03-24,C0265,P0059,1,43910,0.0,Centro,Local,Efectivo,24/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0265,Balanced Piel sensible Perro 15 kg,Alimentos,Perro,Balanced,33300.0,44700.0,Mayorista Animalia,Nicolás González,La Plata,2025-10-17,Perro,nicolas.gonzalez.265@outlook.com
LV000125,V000048,2026-08-06,C1232,P0043,1,39880,0.2,Centro,Local,QR,06/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1232,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,25000.0,38300.0,Mayorista Animalia,Mateo Castro,Los Hornos,2023-08-02,Perro,mateo.castro.1232@outlook.com
LV000126,V000048,2026-08-06,C1232,P0060,1,56400,0.0,Centro,Local,Transferencia,06/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1232,Catit Premium Gato 1 kg,Alimentos,Gato,Catit,33500.0,58000.0,Veterinaria Central,Mateo Castro,Los Hornos,2023-08-02,Perro,mateo.castro.1232@outlook.com
LV000127,V000049,2025-06-12,C0715,P0135,1,4730,0.1,Centro,Local,Efectivo,12/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0715,Kongo Shampoo General 250 ml,Higiene,General,Kongo,3700.0,4900.0,Accesorios Huella,Camila Silva,Los Hornos,2023-11-23,Perro,camila.silva.715@gmail.com
LV000128,V000050,2025-07-30,C1389,P0001,2,23840,0.0,Los Hornos,Local,Transferencia,30/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000129,V000050,2025-07-30,C1389,P0149,1,67550,0.0,Los Hornos,Local,Débito,30/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,Osspret Juguete Gato XL,Accesorios,Gato,Osspret,38400.0,64200.0,EcoPet Distribuciones,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000130,V000050,2025-07-30,C1389,P0056,3,61780,0.0,Los Hornos,Local,Débito,30/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,41200.0,65500.0,Distribuidora Patitas,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000131,V000050,2025-07-30,C1389,P0006,1,51660,0.0,Los Hornos,Local,Débito,30/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1389,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur,Santiago Fernández,Ringuelet,2024-02-23,Ave,santiago.fernandez.1389@hotmail.com
LV000132,V000051,2025-11-11,C1318,P0001,2,23290,0.0,Ecommerce,Online,Mercado Pago,11/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1318,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Santiago Torres,Ensenada,2024-05-02,Perro y gato,santiago.torres.1318@hotmail.com
LV000133,V000052,2025-01-06,C1164,P0070,1,64520,0.0,Ecommerce,Online,Crédito,06/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1164,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,34300.0,60400.0,NutriPet Sur,Martina Romero,Berisso,2023-07-26,Perro,martina.romero.1164@gmail.com
LV000134,V000053,2025-01-01,,P0073,2,57320,0.15,Centro,Local,Transferencia,01/01/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,34500.0,58200.0,Mundo Mascota,Cliente invitado,,,,
LV000135,V000053,2025-01-01,,P0041,1,45630,0.1,Centro,Local,Crédito,01/01/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,35000.0,48200.0,Mundo Mascota,Cliente invitado,,,,
LV000136,V000054,2025-02-26,C1477,P0169,2,58490,0.15,Ecommerce,Online,Mercado Pago,26/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1477,Osspret Juguete Perro XL,Accesorios,Perro,Osspret,34600.0,56200.0,Mundo Mascota,Benjamín Ruiz,Los Hornos,2023-01-02,Perro y gato,benjamin.ruiz.1477@hotmail.com
LV000137,V000054,2025-02-26,C1477,P0087,1,4220,0.0,Ecommerce,Online,Transferencia,26/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1477,König Tiras Perro 150 g,Snacks,Perro,König,3000.0,4500.0,Accesorios Huella,Benjamín Ruiz,Los Hornos,2023-01-02,Perro y gato,benjamin.ruiz.1477@hotmail.com
LV000138,V000054,2025-02-26,C1477,P0074,1,28950,0.0,Ecommerce,Online,Débito,26/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1477,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,21500.0,29100.0,Pet Supply BA,Benjamín Ruiz,Los Hornos,2023-01-02,Perro y gato,benjamin.ruiz.1477@hotmail.com
LV000139,V000054,2025-02-26,C1477,P0028,1,33180,0.0,Ecommerce,Online,Transferencia,26/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1477,Excellent Cachorro Gato 10 kg,Alimentos,Gato,Excellent,23700.0,31900.0,Veterinaria Central,Benjamín Ruiz,Los Hornos,2023-01-02,Perro y gato,benjamin.ruiz.1477@hotmail.com
LV000140,V000055,2026-07-14,C1308,P0146,1,35530,0.05,Centro,Local,Efectivo,14/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1308,Nutribon Correa Gato S,Accesorios,Gato,Nutribon,24800.0,36800.0,Pet Supply BA,Tomás González,Berisso,2025-06-09,Perro,tomas.gonzalez.1308@yahoo.com.ar
LV000141,V000055,2026-07-14,C1308,P0003,1,24320,0.0,Centro,Local,Crédito,14/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1308,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Tomás González,Berisso,2025-06-09,Perro,tomas.gonzalez.1308@yahoo.com.ar
LV000142,V000056,2025-09-04,,P0045,1,62150,0.0,Centro,Local,Efectivo,04/09/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,39700.0,59100.0,EcoPet Distribuciones,Cliente invitado,,,,
LV000143,V000057,2025-12-11,C0319,P0022,2,6210,0.2,City Bell,Local,QR,11/12/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0319,"König Cachorro Gato 7,5 kg",Alimentos,Gato,König,4500.0,6500.0,NutriPet Sur,Agustina Acosta,Los Hornos,2025-06-10,Perro y gato,agustina.acosta.319@yahoo.com.ar
